,file_name,iteration,actual_theta(degrees),calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,noise,scale,scale_recovered
145,MiniOverlap_R1_res0.05.pgm,0,0,0.0047652499273365505,0.9650601957947295,4224,68655,2675,surf,20.79108738899231,False,153.3550262451172,0.02,1,0.9998701962951347
146,MiniOverlap_R1_res0.05.pgm,1,0,0.010834465271473078,0.9739394096330903,4224,68421,2668,surf,20.508248329162598,False,144.18545532226562,0.02,1,0.9998816965866858
147,MiniOverlap_R1_res0.05.pgm,2,0,-0.0004057283853427426,0.9607502640408085,4224,68567,2701,surf,20.529254913330078,False,149.41683959960938,0.02,1,0.9996404043227668
148,MiniOverlap_R1_res0.05.pgm,3,0,0.004779846147959692,0.9780099698722543,4224,68216,2636,surf,20.691823959350586,False,160.59071350097656,0.02,1,0.9999814924313183
149,MiniOverlap_R1_res0.05.pgm,4,0,0.006885668612782816,0.9665035793174277,4224,67652,2720,surf,20.570234775543213,False,148.23544311523438,0.02,1,1.0001656245484511
150,MiniOverlap_R1_res0.05.pgm,0,0,-0.009707274645756474,1.0644923549085268,4224,99241,2228,surf,26.866536855697632,False,169.94085693359375,0.03,1,1.0000536333610928
151,MiniOverlap_R1_res0.05.pgm,1,0,0.010471170697370412,1.079767382642311,4224,98791,2199,surf,27.457144737243652,False,172.7250518798828,0.03,1,0.999873458402751
152,MiniOverlap_R1_res0.05.pgm,2,0,-0.028002885890519434,1.0706553003410668,4224,99441,2221,surf,26.141618967056274,False,183.7484893798828,0.03,1,1.0004326808181012
153,MiniOverlap_R1_res0.05.pgm,3,0,-0.0043422921790087,1.0659054752813342,4224,98886,2161,surf,26.841729879379272,False,168.0411376953125,0.03,1,0.9996829706889153
154,MiniOverlap_R1_res0.05.pgm,4,0,-0.01449668821382609,1.0627177862209753,4224,99260,2182,surf,26.35401487350464,False,171.03253173828125,0.03,1,1.0005162548813178
155,MiniOverlap_R1_res0.05.pgm,0,0,0.017148497042205578,1.1288823207595566,4224,114201,1796,surf,29.543250560760498,False,195.01278686523438,0.04,1,0.9994614210592064
156,MiniOverlap_R1_res0.05.pgm,1,0,-0.004514450819137782,1.1338343936858513,4224,114586,1833,surf,30.241321086883545,False,208.7332763671875,0.04,1,0.9996938670247537
157,MiniOverlap_R1_res0.05.pgm,2,0,0.006148090870322273,1.1352910524538156,4224,114939,1826,surf,30.371591806411743,False,210.5306396484375,0.04,1,0.9998180682786121
158,MiniOverlap_R1_res0.05.pgm,3,0,-0.007688057446014199,1.1321429943036878,4224,114414,1839,surf,30.20499062538147,False,197.67684936523438,0.04,1,0.9998696521769558
159,MiniOverlap_R1_res0.05.pgm,4,0,0.0022918104156352858,1.1274248259172117,4224,114476,1858,surf,30.405332326889038,False,181.1595916748047,0.04,1,1.0001092358128696
160,MiniOverlap_R2_res0.05.pgm,0,0,-0.001304986628786566,0.8240424162954267,3282,23144,2555,surf,10.933950901031494,False,94.85177612304688,0.01,1,1.0000082195234363
161,MiniOverlap_R2_res0.05.pgm,1,0,0.0030551197336836228,0.8346533153046038,3282,22905,2560,surf,10.592586755752563,False,82.67375946044922,0.01,1,0.9999092656619294
162,MiniOverlap_R2_res0.05.pgm,2,0,0.0044342698346349655,0.8196479375508892,3282,22556,2547,surf,10.35025691986084,False,98.42998504638672,0.01,1,0.9998519900902326
163,MiniOverlap_R2_res0.05.pgm,3,0,-0.001408740936285005,0.8207285216288048,3282,22824,2547,surf,10.350705623626709,False,91.08139038085938,0.01,1,1.0000922660960672
164,MiniOverlap_R2_res0.05.pgm,4,0,-0.0004314493400835299,0.8292533332124415,3282,23112,2589,surf,11.817294120788574,False,108.85108947753906,0.01,1,0.999880297219515
165,MiniOverlap_R2_res0.05.pgm,0,0,0.005437276112615557,1.0364556202110653,3282,67861,2164,surf,19.58970546722412,False,195.9097442626953,0.02,1,0.9997406459002994
166,MiniOverlap_R2_res0.05.pgm,1,0,0.0024491269103096122,1.0362788781155943,3282,67566,2188,surf,18.620781898498535,False,207.2121124267578,0.02,1,0.9998411743111448
167,MiniOverlap_R2_res0.05.pgm,2,0,0.015700645267350568,1.0441740220399895,3282,67942,2197,surf,17.849220991134644,False,191.8129119873047,0.02,1,1.0000309869135333
168,MiniOverlap_R2_res0.05.pgm,3,0,-0.00909789273310627,1.0548862674563917,3282,67980,2165,surf,17.88058114051819,False,214.15768432617188,0.02,1,0.9998437983265267
169,MiniOverlap_R2_res0.05.pgm,4,0,0.005320423669917551,1.0445473055035557,3282,67816,2147,surf,17.809502124786377,False,216.61985778808594,0.02,1,0.9998974581162711
170,MiniOverlap_R2_res0.05.pgm,0,0,0.012614608782049928,1.1404432060057028,3282,98268,1730,surf,22.832478523254395,False,240.91331481933594,0.03,1,0.9999392415721615
171,MiniOverlap_R2_res0.05.pgm,1,0,-0.012106523627509632,1.1357858714965003,3282,99049,1781,surf,23.273906469345093,False,221.2074737548828,0.03,1,0.9999416781517753
172,MiniOverlap_R2_res0.05.pgm,2,0,-0.011071880776339792,1.1349099450327198,3282,98172,1740,surf,22.905690908432007,False,243.5437774658203,0.03,1,0.9998940901031363
173,MiniOverlap_R2_res0.05.pgm,3,0,0.020306548358340695,1.145976450175164,3282,99354,1783,surf,22.902847290039062,False,219.2476806640625,0.03,1,1.0001602949697965
174,MiniOverlap_R2_res0.05.pgm,4,0,-0.006919400223982448,1.1566250878255888,3282,99278,1751,surf,23.306456565856934,False,251.8666534423828,0.03,1,1.0000749943902238
175,MiniOverlap_R2_res0.05.pgm,0,0,-0.018908560903849937,1.2085855626300068,3282,114579,1459,surf,25.983375787734985,False,260.29412841796875,0.04,1,1.0000918772469978
176,MiniOverlap_R2_res0.05.pgm,1,0,-0.01143911732545278,1.2124407045374674,3282,114010,1459,surf,25.773812532424927,False,231.07763671875,0.04,1,0.9994013813893847
177,MiniOverlap_R2_res0.05.pgm,2,0,0.012429667946306573,1.2036964878616188,3282,113699,1437,surf,28.733306407928467,False,240.25950622558594,0.04,1,1.0003283912721181
178,MiniOverlap_R2_res0.05.pgm,3,0,-0.019531856335758106,1.1968708667878447,3282,114778,1450,surf,26.952770233154297,False,259.9083251953125,0.04,1,0.9999413693053872
179,MiniOverlap_R2_res0.05.pgm,4,0,0.03276731133454666,1.1875171466667065,3282,114188,1438,surf,25.82207441329956,False,252.5271759033203,0.04,1,0.9986727955322344
180,FuulPath_res0.05.pgm,0,0,-0.002312179235213559,0.7132517324752918,4503,24385,3414,surf,12.399659395217896,False,148.90011596679688,0.01,1,1.0000326934897519
181,FuulPath_res0.05.pgm,1,0,-0.002126668172258796,0.6942060211444306,4503,24756,3407,surf,12.513076782226562,False,133.09323120117188,0.01,1,0.9999640621487258
182,FuulPath_res0.05.pgm,2,0,0.012437449215877035,0.702263675070103,4503,24899,3426,surf,12.298621892929077,False,168.0977020263672,0.01,1,1.0001186386170504
183,FuulPath_res0.05.pgm,3,0,0.0023135593123421324,0.7071045416231323,4503,24493,3472,surf,12.646484851837158,False,160.36997985839844,0.01,1,0.9999475504243283
184,FuulPath_res0.05.pgm,4,0,-0.0003002413980257185,0.7049094907604723,4503,24857,3428,surf,14.006117820739746,False,161.74053955078125,0.01,1,1.0000912961501283
185,FuulPath_res0.05.pgm,0,0,-0.0018270609814275097,0.9233531455861878,4503,69310,2922,surf,25.274873971939087,False,270.92083740234375,0.02,1,0.999958536470797
186,FuulPath_res0.05.pgm,1,0,0.0016468325525677704,0.9214981243693532,4503,69972,2896,surf,29.298452615737915,False,277.5984802246094,0.02,1,0.9999436533169581
187,FuulPath_res0.05.pgm,2,0,-0.009257866689054827,0.9175637412254941,4503,69896,2920,surf,30.764192581176758,False,276.85906982421875,0.02,1,1.000062156641924
188,FuulPath_res0.05.pgm,3,0,0.029296845452955272,0.934269631760461,4503,69786,2905,surf,26.16289258003235,False,280.11700439453125,0.02,1,1.0001740771203478
189,FuulPath_res0.05.pgm,4,0,-0.005681988222315249,0.9258253741748669,4503,69923,2929,surf,27.486081838607788,False,268.69378662109375,0.02,1,0.9998273852229893
190,FuulPath_res0.05.pgm,0,0,0.005712196565466695,1.052068500395208,4503,100272,2503,surf,35.58249354362488,False,292.3694152832031,0.03,1,0.9998486881782598
191,FuulPath_res0.05.pgm,1,0,0.002230002126928562,1.0509902197199608,4503,99760,2476,surf,32.9705650806427,False,309.9573669433594,0.03,1,1.0000309061824366
192,FuulPath_res0.05.pgm,2,0,-0.0008104197138082166,1.05269652322177,4503,100297,2460,surf,32.56974220275879,False,317.7335510253906,0.03,1,0.9998867509122232
193,FuulPath_res0.05.pgm,3,0,0.01228949645523602,1.0507991066386773,4503,100864,2406,surf,29.020735263824463,False,303.66748046875,0.03,1,1.0005378244528005
194,FuulPath_res0.05.pgm,4,0,-0.011274210552584828,1.0479763148607752,4503,100303,2503,surf,29.420191764831543,False,293.162353515625,0.03,1,0.9998981308479633
195,FuulPath_res0.05.pgm,0,0,0.005828981850087563,1.12807935615053,4503,114952,2062,surf,36.13664436340332,False,329.5665283203125,0.04,1,1.0002389560370155
196,FuulPath_res0.05.pgm,1,0,0.004180200146264978,1.1187712732280661,4503,115470,2093,surf,35.10169291496277,False,318.3238830566406,0.04,1,0.999980470138685
197,FuulPath_res0.05.pgm,2,0,-0.004427269736677471,1.1338523332172927,4503,115451,2157,surf,33.01074719429016,False,333.2352294921875,0.04,1,0.9997977704153697
198,FuulPath_res0.05.pgm,3,0,0.011980841779510797,1.136426326346532,4503,115488,2126,surf,33.59194564819336,False,328.434326171875,0.04,1,1.0002125359131935
199,FuulPath_res0.05.pgm,4,0,-0.006648055804791902,1.1212469608134008,4503,115749,2088,surf,37.24589467048645,False,324.7170715332031,0.04,1,1.000096901947739
200,2RobotsFull_R1_res0.05.pgm,0,0,0.0005652790891373246,41.356948228882835,501,500,367,orb,11.485339641571045,True,0.0,0.01,1,1.0000063860819435
201,2RobotsFull_R1_res0.05.pgm,1,0,-0.0004182308391046776,41.35890410958904,501,500,365,orb,12.808038711547852,True,0.0,0.01,1,1.0000097312672616
202,2RobotsFull_R1_res0.05.pgm,2,0,0.0019034754142027927,40.43360433604336,501,500,369,orb,12.123228788375854,True,0.17458821833133698,0.01,1,0.9999300781592998
203,2RobotsFull_R1_res0.05.pgm,3,0,0.006312651087628286,40.991501416430594,501,500,353,orb,11.772963523864746,True,0.12357885390520096,0.01,1,0.9999824366336485
204,2RobotsFull_R1_res0.05.pgm,4,0,-0.0037410404013402125,40.59078590785908,501,500,369,orb,11.150780200958252,True,0.0,0.01,1,0.999965742089033
205,2RobotsFull_R1_res0.05.pgm,0,0,0.007609757749586551,48.793103448275865,501,500,348,orb,11.57213544845581,True,0.2881160080432892,0.02,1,0.9999999252458189
206,2RobotsFull_R1_res0.05.pgm,1,0,0.0004507451475633746,47.98136645962733,501,500,322,orb,11.186583518981934,True,0.5016759037971497,0.02,1,1.0000804318737737
207,2RobotsFull_R1_res0.05.pgm,2,0,-0.002125491381979122,49.0092879256966,501,500,323,orb,11.3418607711792,True,0.3446427881717682,0.02,1,1.000011962552122
208,2RobotsFull_R1_res0.05.pgm,3,0,-0.0004630091092747338,48.64984227129337,501,500,317,orb,11.275680303573608,True,0.5486665964126587,0.02,1,1.0000006440683933
209,2RobotsFull_R1_res0.05.pgm,4,0,-0.014422697639266983,48.815384615384616,501,500,325,orb,11.288000106811523,True,0.429280161857605,0.02,1,0.9998319595131089
210,2RobotsFull_R1_res0.05.pgm,0,0,0.007184886931848129,51.41346153846154,501,500,312,orb,12.077666997909546,False,150.74740600585938,0.03,1,1.0000718922174194
211,2RobotsFull_R1_res0.05.pgm,1,0,0.0011659051649449267,52.064516129032256,501,500,310,orb,13.392400979995728,False,75.27555084228516,0.03,1,1.0000092053814333
212,2RobotsFull_R1_res0.05.pgm,2,0,0.0021455957104135857,52.30793650793651,501,500,315,orb,12.604705095291138,False,41.260990142822266,0.03,1,1.0000545207398657
213,2RobotsFull_R1_res0.05.pgm,3,0,-0.011439288739612778,52.306451612903224,501,500,310,orb,12.504387140274048,False,116.87677764892578,0.03,1,0.9997800791015862
214,2RobotsFull_R1_res0.05.pgm,4,0,-0.005674897947449244,52.09803921568628,501,500,306,orb,12.64439344406128,False,84.52350616455078,0.03,1,1.0000118800726892
215,2RobotsFull_R1_res0.05.pgm,0,0,-0.01650813876803687,53.85858585858586,501,500,297,orb,11.109792470932007,False,113.75431060791016,0.04,1,0.9998479457253041
216,2RobotsFull_R1_res0.05.pgm,1,0,-0.00027267185491198766,53.892361111111114,501,500,288,orb,12.15267038345337,False,140.29959106445312,0.04,1,0.9999221732837992
217,2RobotsFull_R1_res0.05.pgm,2,0,-0.0024469866004221416,54.387622149837135,501,500,307,orb,10.986992597579956,False,228.40737915039062,0.04,1,0.999950440741538
218,2RobotsFull_R1_res0.05.pgm,3,0,0.00047092014009444104,54.645695364238414,501,500,302,orb,10.700087070465088,False,212.42369079589844,0.04,1,0.999974032276267
219,2RobotsFull_R1_res0.05.pgm,4,0,-0.007294874122565827,54.548701298701296,501,500,308,orb,10.62134075164795,False,156.63441467285156,0.04,1,0.999958806056764
220,2RobotsFull_R2_res0.05.pgm,0,0,-0.0013643860491790443,39.96195652173913,500,500,368,orb,10.207200288772583,True,0.19923163950443268,0.01,1,0.9999236563087467
221,2RobotsFull_R2_res0.05.pgm,1,0,-0.001266810830180208,39.325268817204304,500,500,372,orb,10.199099779129028,True,0.0,0.01,1,0.999932153753418
222,2RobotsFull_R2_res0.05.pgm,2,0,-0.0019090552518444492,39.73297002724796,500,500,367,orb,10.26246690750122,True,0.0562213771045208,0.01,1,0.9999586613493039
223,2RobotsFull_R2_res0.05.pgm,3,0,0.0017244781638327481,38.57066666666667,500,500,375,orb,10.324183702468872,True,0.10879995673894882,0.01,1,0.9999225486152492
224,2RobotsFull_R2_res0.05.pgm,4,0,-0.0018002067720488011,40.84126984126984,500,500,378,orb,10.306379079818726,True,0.169423907995224,0.01,1,1.00008464243292
225,2RobotsFull_R2_res0.05.pgm,0,0,0.002104680987559718,48.45671641791045,500,500,335,orb,10.464583158493042,False,19.024019241333008,0.02,1,0.9999270318103711
226,2RobotsFull_R2_res0.05.pgm,1,0,0.0024991037116534596,48.875757575757575,500,500,330,orb,10.515926837921143,False,36.09109115600586,0.02,1,1.000056108459003
227,2RobotsFull_R2_res0.05.pgm,2,0,0.0058840093431835475,48.260736196319016,500,500,326,orb,10.603200435638428,False,23.671972274780273,0.02,1,0.9999789086703661
228,2RobotsFull_R2_res0.05.pgm,3,0,0.0020000865227798683,48.1044776119403,500,500,335,orb,10.516840934753418,False,17.224281311035156,0.02,1,0.9999589263231528
229,2RobotsFull_R2_res0.05.pgm,4,0,0.009062516191591046,48.891304347826086,500,500,322,orb,10.561960220336914,False,61.50143814086914,0.02,1,0.9998903914387482
230,2RobotsFull_R2_res0.05.pgm,0,0,0.00044178401535566837,51.575079872204476,500,500,313,orb,10.707697868347168,False,52.48903274536133,0.03,1,1.0001418691496402
231,2RobotsFull_R2_res0.05.pgm,1,0,0.005739526879233945,50.98397435897436,500,500,312,orb,10.598331928253174,False,66.69883728027344,0.03,1,1.0000666019743163
232,2RobotsFull_R2_res0.05.pgm,2,0,-0.00789417838131305,52.3353115727003,500,500,337,orb,10.56344485282898,False,65.3558578491211,0.03,1,0.9999633031834749
233,2RobotsFull_R2_res0.05.pgm,3,0,0.002055948844495226,52.85760517799353,500,500,309,orb,10.620282888412476,False,100.57484436035156,0.03,1,0.9998559959132556
234,2RobotsFull_R2_res0.05.pgm,4,0,-0.001262056316407856,51.77210884353742,500,500,294,orb,10.533626556396484,False,159.36065673828125,0.03,1,1.000043443593925
235,2RobotsFull_R2_res0.05.pgm,0,0,0.007701875744757311,53.983333333333334,500,500,300,orb,10.668540477752686,False,171.73309326171875,0.04,1,0.9996884198699788
236,2RobotsFull_R2_res0.05.pgm,1,0,0.0026289270997515908,53.42718446601942,500,500,309,orb,10.703758716583252,False,238.82313537597656,0.04,1,0.999739071352336
237,2RobotsFull_R2_res0.05.pgm,2,0,-0.006974126135465102,53.66555183946488,500,500,299,orb,10.665712594985962,False,208.970703125,0.04,1,0.9999223806978008
238,2RobotsFull_R2_res0.05.pgm,3,0,-0.010890226349426255,53.6764705882353,500,500,306,orb,10.590323209762573,False,224.12013244628906,0.04,1,0.9996780118127467
239,2RobotsFull_R2_res0.05.pgm,4,0,-0.001434740008077067,54.00682593856655,500,500,293,orb,10.679104089736938,False,94.95326232910156,0.04,1,0.9997964068731603
240,MiniOverlap_R1_res0.05.pgm,0,0,-0.0011430484302383166,38.931693989071036,500,500,366,orb,4.707845687866211,True,0.22050152719020844,0.01,1,0.9998177824898499
241,MiniOverlap_R1_res0.05.pgm,1,0,-0.006806105872207278,38.17134831460674,500,500,356,orb,4.622201919555664,True,0.0,0.01,1,1.0000176927805564
242,MiniOverlap_R1_res0.05.pgm,2,0,-0.0003526862335277974,39.33513513513513,500,500,370,orb,4.623222589492798,True,0.20520220696926117,0.01,1,0.9999549455204367
243,MiniOverlap_R1_res0.05.pgm,3,0,-0.0032750234398966037,40.0,500,500,370,orb,4.5731306076049805,True,0.0,0.01,1,0.9999655707394716
244,MiniOverlap_R1_res0.05.pgm,4,0,0.0018665802617770471,39.79775280898876,500,500,356,orb,4.618468523025513,True,0.28057506680488586,0.01,1,0.9999607784731811
245,MiniOverlap_R1_res0.05.pgm,0,0,-0.00965403927607489,46.01497005988024,500,500,334,orb,4.718147039413452,True,0.38899222016334534,0.02,1,0.9999223583124043
246,MiniOverlap_R1_res0.05.pgm,1,0,0.0011612157553074769,46.02023121387283,500,500,346,orb,4.789499044418335,True,0.2667926847934723,0.02,1,0.9999530170896533
247,MiniOverlap_R1_res0.05.pgm,2,0,0.0002750614840769871,48.21752265861027,500,500,331,orb,5.995319366455078,False,2.044332504272461,0.02,1,0.9999717457336779
248,MiniOverlap_R1_res0.05.pgm,3,0,0.0028216730130305617,46.438805970149254,500,500,335,orb,5.2942116260528564,False,1.5693092346191406,0.02,1,0.999980828752372
249,MiniOverlap_R1_res0.05.pgm,4,0,0.005816290589824046,45.895833333333336,500,500,336,orb,5.33927583694458,False,5.100819110870361,0.02,1,0.9997796232667103
250,MiniOverlap_R1_res0.05.pgm,0,0,0.0007353638433970889,50.465625,500,500,320,orb,5.2082085609436035,False,40.32415771484375,0.03,1,0.9997088825640039
251,MiniOverlap_R1_res0.05.pgm,1,0,0.0012599697279324525,50.559375,500,500,320,orb,5.255233526229858,False,99.07301330566406,0.03,1,0.9997243967991354
252,MiniOverlap_R1_res0.05.pgm,2,0,0.0073748881953801925,50.05537459283388,500,500,307,orb,5.055550813674927,False,45.83229446411133,0.03,1,0.9998146457139695
253,MiniOverlap_R1_res0.05.pgm,3,0,-0.004609778663044811,51.293577981651374,500,500,327,orb,4.844756126403809,False,47.048526763916016,0.03,1,1.0001105613811896
254,MiniOverlap_R1_res0.05.pgm,4,0,-0.0022322309881337857,50.21341463414634,500,500,328,orb,4.798878908157349,False,74.04349517822266,0.03,1,1.0000415886599032
255,MiniOverlap_R1_res0.05.pgm,0,0,0.0032536308696732587,53.051446945337624,500,500,311,orb,4.808702230453491,False,116.56483459472656,0.04,1,0.9999842712046004
256,MiniOverlap_R1_res0.05.pgm,1,0,-0.00677486713237838,52.6957928802589,500,500,309,orb,4.766152620315552,False,78.45098114013672,0.04,1,1.0000362529403082
257,MiniOverlap_R1_res0.05.pgm,2,0,-0.012167901070782996,51.983333333333334,500,500,300,orb,4.778583526611328,False,102.50769805908203,0.04,1,0.999984601135287
258,MiniOverlap_R1_res0.05.pgm,3,0,-0.00957072536690443,53.56730769230769,500,500,312,orb,4.778232097625732,False,141.7781982421875,0.04,1,0.9998096068205102
259,MiniOverlap_R1_res0.05.pgm,4,0,-0.006257864317463514,53.26732673267327,500,500,303,orb,4.864145517349243,False,124.77191925048828,0.04,1,0.9998321781659517
260,MiniOverlap_R2_res0.05.pgm,0,0,0.0004880300056078362,38.622950819672134,500,500,366,orb,4.6890082359313965,True,0.10475470125675201,0.01,1,1.0000970851398736
261,MiniOverlap_R2_res0.05.pgm,1,0,0.00033631397249099304,38.94858611825193,500,500,389,orb,4.668607234954834,True,0.017288770526647568,0.01,1,0.999942105058471
262,MiniOverlap_R2_res0.05.pgm,2,0,0.0019979856024150656,39.38461538461539,500,500,377,orb,4.606893539428711,True,0.0,0.01,1,0.9999814622534796
263,MiniOverlap_R2_res0.05.pgm,3,0,3.062743249745848e-05,39.35215053763441,500,500,372,orb,4.610496997833252,True,0.0,0.01,1,1.0000095428396254
264,MiniOverlap_R2_res0.05.pgm,4,0,0.0016614336224984082,40.182561307901906,500,500,367,orb,4.630524396896362,True,0.23095126450061798,0.01,1,1.0001359029827515
265,MiniOverlap_R2_res0.05.pgm,0,0,0.008418796006873688,45.41158536585366,500,500,328,orb,4.710233449935913,False,1.4630979299545288,0.02,1,1.0000033484428303
266,MiniOverlap_R2_res0.05.pgm,1,0,-0.008450512525241363,46.55043227665706,500,500,347,orb,4.770742654800415,True,0.33183181285858154,0.02,1,0.9999384305211118
267,MiniOverlap_R2_res0.05.pgm,2,0,-0.004130845735884994,46.73652694610779,500,500,334,orb,4.688021659851074,True,0.3528599143028259,0.02,1,1.0000565939463961
268,MiniOverlap_R2_res0.05.pgm,3,0,-0.0004373801833345809,46.345238095238095,500,500,336,orb,4.741497278213501,True,0.3953302502632141,0.02,1,0.9999523980120607
269,MiniOverlap_R2_res0.05.pgm,4,0,-0.005628944481736529,46.61959654178674,500,500,347,orb,4.679064989089966,True,0.29446569085121155,0.02,1,0.9999726240524028
270,MiniOverlap_R2_res0.05.pgm,0,0,-0.01090787751463261,49.95652173913044,500,500,322,orb,4.772054433822632,False,35.489444732666016,0.03,1,0.9998806577994884
271,MiniOverlap_R2_res0.05.pgm,1,0,0.004532562220836345,50.88273615635179,500,500,307,orb,4.751872301101685,False,70.45777893066406,0.03,1,1.000030555604723
272,MiniOverlap_R2_res0.05.pgm,2,0,0.003961970866604881,50.635782747603834,500,500,313,orb,4.800804138183594,False,6.722790718078613,0.03,1,0.9999689979171121
273,MiniOverlap_R2_res0.05.pgm,3,0,0.007686307291261929,49.15360501567398,500,500,319,orb,4.751112699508667,False,5.425569534301758,0.03,1,0.9998869360565947
274,MiniOverlap_R2_res0.05.pgm,4,0,0.007061610263553978,50.45625,500,500,320,orb,4.776884078979492,False,3.2741546630859375,0.03,1,1.0001393339731295
275,MiniOverlap_R2_res0.05.pgm,0,0,-0.00954873855362594,53.233552631578945,500,500,304,orb,4.900859117507935,False,56.64979553222656,0.04,1,0.9999030725456056
276,MiniOverlap_R2_res0.05.pgm,1,0,0.009052720719693916,51.5048231511254,500,500,311,orb,4.771888971328735,False,33.233036041259766,0.04,1,1.0000420537452817
277,MiniOverlap_R2_res0.05.pgm,2,0,0.0005466927651182406,52.10958904109589,500,500,292,orb,4.794999599456787,False,67.26688385009766,0.04,1,0.9998816767486491
278,MiniOverlap_R2_res0.05.pgm,3,0,-0.008324657903145004,52.7753164556962,500,500,316,orb,4.742506265640259,False,62.5730094909668,0.04,1,0.9999773055669717
279,MiniOverlap_R2_res0.05.pgm,4,0,-0.006007881418178823,51.653721682847895,500,500,309,orb,4.839749097824097,False,90.13074493408203,0.04,1,0.9999124716136261
280,FuulPath_res0.05.pgm,0,0,-0.0009056965081475065,40.22788203753351,500,500,373,orb,4.6365180015563965,True,0.0,0.01,1,0.9999458959193077
281,FuulPath_res0.05.pgm,1,0,-0.0033495626491645506,40.275204359673026,500,500,367,orb,4.725265026092529,True,0.0,0.01,1,1.000047904595334
282,FuulPath_res0.05.pgm,2,0,0.0001700454881141823,39.827397260273976,500,500,365,orb,4.664876699447632,True,0.0,0.01,1,1.000000101997985
283,FuulPath_res0.05.pgm,3,0,-0.00016545846902393232,40.32795698924731,500,500,372,orb,4.647782802581787,True,0.0,0.01,1,1.0000084943931224
284,FuulPath_res0.05.pgm,4,0,-0.0007122103185820401,39.76063829787234,500,500,376,orb,4.601413011550903,True,0.0,0.01,1,0.9999416825803559
285,FuulPath_res0.05.pgm,0,0,-0.005214122569644297,47.796352583586625,500,500,329,orb,4.729919195175171,True,0.43745478987693787,0.02,1,1.000031528120895
286,FuulPath_res0.05.pgm,1,0,0.0059023189376328136,49.081570996978854,500,500,331,orb,4.72986912727356,False,1.3745629787445068,0.02,1,0.999964905017071
287,FuulPath_res0.05.pgm,2,0,-0.0018475075106638007,47.61702127659574,500,500,329,orb,4.732320547103882,True,0.3947329819202423,0.02,1,0.9999564519165233
288,FuulPath_res0.05.pgm,3,0,-0.0039074992996344406,47.83870967741935,500,500,341,orb,4.738126277923584,True,0.2872884273529053,0.02,1,1.0000334899086571
289,FuulPath_res0.05.pgm,4,0,0.00020004720384371767,47.78507462686567,500,500,335,orb,4.7680323123931885,True,0.29319295287132263,0.02,1,0.9999714380148046
290,FuulPath_res0.05.pgm,0,0,-0.005984053863290885,50.57051282051282,500,500,312,orb,4.743967533111572,False,40.049312591552734,0.03,1,0.99997748608534
291,FuulPath_res0.05.pgm,1,0,-0.006560487707363779,51.01557632398754,500,500,321,orb,4.78874397277832,False,104.66560363769531,0.03,1,0.999922131434643
292,FuulPath_res0.05.pgm,2,0,-0.008629622739161426,50.791798107255524,500,500,317,orb,4.792405605316162,False,36.90681457519531,0.03,1,0.9999827978247038
293,FuulPath_res0.05.pgm,3,0,0.0008021265725539366,51.28616352201258,500,500,318,orb,4.829807281494141,False,39.482723236083984,0.03,1,0.9999014768006421
294,FuulPath_res0.05.pgm,4,0,-0.0060689485584014095,50.89171974522293,500,500,314,orb,4.776077747344971,False,52.21536636352539,0.03,1,0.9999145221164778
295,FuulPath_res0.05.pgm,0,0,-0.006696366027321374,53.236421725239616,500,500,313,orb,4.871716499328613,False,104.73947143554688,0.04,1,0.9999182353661323
296,FuulPath_res0.05.pgm,1,0,-0.005092048551354085,54.16774193548387,500,500,310,orb,4.791720628738403,False,213.4609832763672,0.04,1,1.000058510357263
297,FuulPath_res0.05.pgm,2,0,0.002635675868252881,53.610759493670884,500,500,316,orb,4.7825703620910645,False,187.26768493652344,0.04,1,0.9999241934416166
298,FuulPath_res0.05.pgm,3,0,-0.004483703480740547,52.859872611464965,500,500,314,orb,4.795896530151367,False,72.96357727050781,0.04,1,0.9998394259525074
299,FuulPath_res0.05.pgm,4,0,-0.014120727499811234,53.94,500,500,300,orb,4.860079765319824,False,226.7097625732422,0.04,1,1.0001157706579653
