,FileNames,ransacReprojThreshold,combinations,calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,percentage_outliers,calculated_scale
30,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,1,2,-2.163138615077893,1473.0152671755725,492,539,262,sift,4.993702411651611,False,485.1493225097656,0.0,1.0019225956652797
31,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,1,3,-20.60015179958592,1396.7543859649122,492,530,228,sift,4.708373308181763,False,551.0440063476562,0.0,1.0459004377128818
32,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,1,4,-87.03739970038393,1486.0,256,492,183,sift,6.451749324798584,False,593.3428344726562,0.9090909090909091,0.7173441759823634
33,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,1,5,-6.656307563296729,1451.2421052631578,492,325,190,sift,7.404141187667847,False,504.47564697265625,0.0,0.9969043604345296
34,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,1,6,-17.850720106737896,1374.9452736318408,366,492,201,sift,7.1538708209991455,False,750.6339721679688,0.0,0.7446086932161757
35,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,1,7,35.62368754618357,1368.9961240310076,528,505,258,sift,4.918846845626831,False,388.58477783203125,0.7142857142857143,1.001264542426672
36,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,1,8,-140.08673984321018,1472.2972972972973,528,539,259,sift,4.905396461486816,False,592.82568359375,0.0,1.141135132996379
37,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,1,9,-135.82868201199338,1275.2517985611512,528,530,278,sift,4.95326828956604,False,787.0786743164062,1.1976047904191618,2.141336594471321
38,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,1,10,-33.08365848296388,1362.7423312883436,256,528,163,sift,6.428377151489258,False,466.6676940917969,0.0,0.7726509443967295
39,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,1,11,35.18798118906858,1403.579207920792,528,325,202,sift,8.151660442352295,False,449.93109130859375,0.0,0.9954038134213673
40,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,1,12,-13.573184757678876,1409.675799086758,528,366,219,sift,5.324760675430298,False,356.9191589355469,0.0,0.13792964582585143
41,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,1,13,-7.5082378716081895,1505.3764258555134,505,539,263,sift,4.075610637664795,False,560.0244750976562,0.0,2.3633964940392627
42,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,1,14,-35.428447299331864,1331.4716981132076,505,530,265,sift,4.077150344848633,False,853.1246337890625,2.2988505747126435,3.3705798058072522
43,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,1,15,-118.39283623264159,1277.700680272109,505,256,147,sift,3.395885467529297,False,646.7571411132812,2.312138728323699,2.4318789535172485
44,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,1,16,-0.6614799676934656,1402.5625,505,325,208,sift,6.185511827468872,False,340.0562744140625,1.3333333333333335,0.9993654516514875
45,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,1,17,-145.51030036359788,1529.5625,505,366,208,sift,3.3520731925964355,False,492.80572509765625,0.5524861878453038,0.8469244442845133
46,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,1,18,22.80638479864791,1426.238683127572,539,530,243,sift,3.4926259517669678,False,628.7982177734375,0.0,1.4031831781927615
47,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,1,19,75.79882251529271,1233.8137931034482,539,256,145,sift,3.2932517528533936,False,469.5397033691406,0.0,0.8927565697723048
48,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,1,20,80.09369040140898,1486.9842105263158,539,325,190,sift,6.3569605350494385,False,661.4539184570312,0.0,2.2258002456677652
49,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,1,21,-163.53699851909738,1492.6359223300972,539,366,206,sift,3.2742462158203125,False,419.4349365234375,0.0,0.7499776278071371
50,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,1,22,117.38703280454757,1252.5833333333333,530,256,156,sift,3.4138381481170654,False,849.1023559570312,0.0,3.067266775250982
51,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,1,23,-2.5830672663982845,1418.010101010101,530,325,198,sift,6.418834924697876,False,571.1015014648438,0.0,1.0029019018127598
52,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,1,24,96.87497480487482,1487.663594470046,530,366,217,sift,3.5216212272644043,False,383.0867614746094,0.0,0.12819228056481585
53,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,1,25,-15.403852765034904,1507.0555555555557,256,325,162,sift,6.463196039199829,False,387.9901428222656,0.5524861878453038,1.0041922899026392
54,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,1,26,83.39073176844519,1511.2789115646258,256,366,147,sift,3.651236057281494,False,485.14654541015625,0.0,1.2610333729536927
55,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,1,27,99.18881053385066,1598.3275862068965,325,366,174,sift,4.471042633056641,False,643.2708129882812,0.0,4.386379402312444
56,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,2,0,-44.28161195911566,1406.9669421487604,528,492,242,sift,7.225677251815796,False,1505.5062255859375,0.0,20.67607905462351
57,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,2,1,-154.89449868601307,1467.1829268292684,492,505,246,sift,4.278558254241943,False,461.4275207519531,2.803738317757009,0.6164037849337995
58,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,2,2,-2.0691499087484484,1473.0152671755725,492,539,262,sift,4.400231122970581,False,502.7520751953125,0.0,1.0026680587037964
59,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,2,3,-4.27563448298488,1396.7543859649122,492,530,228,sift,4.427162170410156,False,513.5097045898438,0.0,0.9980417136845384
60,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,2,4,-87.03739970038393,1486.0,256,492,183,sift,6.117678642272949,False,593.3428344726562,0.9090909090909091,0.7173441759823634
61,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,2,5,-6.50839433041823,1451.2421052631578,492,325,190,sift,7.092037200927734,False,500.02752685546875,0.0,0.9954963167517195
62,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,2,6,-17.850720106737896,1374.9452736318408,366,492,201,sift,6.082682847976685,False,750.6339721679688,0.0,0.7446086932161757
63,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,2,7,35.601693459901995,1368.9961240310076,528,505,258,sift,4.415228366851807,False,428.47235107421875,0.0,0.9963098079276859
64,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,2,8,-140.08673984321018,1472.2972972972973,528,539,259,sift,4.442118406295776,False,592.82568359375,0.0,1.141135132996379
65,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,2,9,37.37651011258197,1275.2517985611512,528,530,278,sift,4.429198503494263,False,476.3380126953125,0.0,0.9996053763167894
66,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,2,10,-33.08365848296388,1362.7423312883436,256,528,163,sift,6.087734937667847,False,466.6676940917969,0.0,0.7726509443967295
67,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,2,11,35.18798118906858,1403.579207920792,528,325,202,sift,7.105002164840698,False,449.93109130859375,0.0,0.9954038134213673
68,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,2,12,109.3266984445233,1409.675799086758,528,366,219,sift,4.405674457550049,False,463.11749267578125,0.0,0.7697147791233819
69,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,2,13,-7.5082378716081895,1505.3764258555134,505,539,263,sift,3.6083505153656006,False,560.0244750976562,0.0,2.3633964940392627
70,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,2,14,1.4013644325098802,1331.4716981132076,505,530,265,sift,3.388937473297119,False,499.9400939941406,0.0,0.9992019737162152
71,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,2,15,-118.39283623264159,1277.700680272109,505,256,147,sift,3.367994785308838,False,646.7571411132812,2.312138728323699,2.4318789535172485
72,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,2,16,-0.622134669399153,1402.5625,505,325,208,sift,6.162031888961792,False,388.0108337402344,1.3761467889908259,0.9992497200227394
73,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,2,17,-145.51030036359788,1529.5625,505,366,208,sift,3.2682602405548096,False,492.80572509765625,0.5524861878453038,0.8469244442845133
74,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,2,18,22.80638479864791,1426.238683127572,539,530,243,sift,3.4657318592071533,False,628.7982177734375,0.0,1.4031831781927615
75,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,2,19,75.79882251529271,1233.8137931034482,539,256,145,sift,3.2433266639709473,False,469.5397033691406,0.0,0.8927565697723048
76,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,2,20,80.09369040140898,1486.9842105263158,539,325,190,sift,6.243302345275879,False,661.4539184570312,0.0,2.2258002456677652
77,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,2,21,-163.53699851909738,1492.6359223300972,539,366,206,sift,3.278235912322998,False,419.4349365234375,0.0,0.7499776278071371
78,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,2,22,117.38703280454757,1252.5833333333333,530,256,156,sift,3.39096736907959,False,849.1023559570312,0.0,3.067266775250982
79,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,2,23,-2.399212953354513,1418.010101010101,530,325,198,sift,6.176446914672852,False,549.3846435546875,0.46511627906976744,1.0003484798378004
80,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,2,24,96.87497480487482,1487.663594470046,530,366,217,sift,3.160548210144043,False,390.5962219238281,0.0,0.12819228056481585
81,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,2,25,-15.382650518183894,1507.0555555555557,256,325,162,sift,6.219423055648804,False,375.6283874511719,1.1976047904191618,0.9964065425010485
82,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,2,26,83.39073176844519,1511.2789115646258,256,366,147,sift,3.314140558242798,False,485.14654541015625,0.0,1.2610333729536927
83,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,2,27,99.18881053385066,1598.3275862068965,325,366,174,sift,4.3782525062561035,False,643.2708129882812,0.0,4.386379402312444
84,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,3,0,41.50586349347297,1406.9669421487604,528,492,242,sift,7.162901401519775,False,492.1925354003906,1.153846153846154,1.0007269841484099
85,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,3,1,-6.091287513941878,1467.1829268292684,492,505,246,sift,4.403224468231201,False,453.7895202636719,0.0,1.0005392997728237
86,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,3,2,-1.9674125722574043,1473.0152671755725,492,539,262,sift,4.426130771636963,False,447.21173095703125,0.0,0.9984318802430563
87,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,3,3,-4.223436080804162,1396.7543859649122,492,530,228,sift,4.445111513137817,False,520.5162353515625,0.0,0.9980580260654384
88,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,3,4,-8.557977661042425,1486.0,256,492,183,sift,6.071763277053833,False,551.679931640625,0.9302325581395349,1.0023779226539264
89,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,3,5,-6.5315584903099095,1451.2421052631578,492,325,190,sift,9.008946657180786,False,490.0009765625,0.0,0.9965197984944796
90,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,3,6,-17.850720106737896,1374.9452736318408,366,492,201,sift,7.464168071746826,False,750.6339721679688,0.0,0.7446086932161757
91,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,3,7,35.63075433070041,1368.9961240310076,528,505,258,sift,4.437129974365234,False,427.2707824707031,0.0,0.9976304440236301
92,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,3,8,-140.08673984321018,1472.2972972972973,528,539,259,sift,4.484970808029175,False,592.82568359375,0.0,1.141135132996379
93,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,3,9,37.132878810908736,1275.2517985611512,528,530,278,sift,4.443171977996826,False,489.0854797363281,0.0,0.9986721353544
94,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,3,10,-33.08365848296388,1362.7423312883436,256,528,163,sift,6.169498920440674,False,466.6676940917969,0.0,0.7726509443967295
95,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,3,11,36.94066294228439,1403.579207920792,528,325,202,sift,7.090024471282959,False,459.151611328125,0.0,0.9760489014526635
96,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,3,12,109.3266984445233,1409.675799086758,528,366,219,sift,4.313467264175415,False,463.11749267578125,0.0,0.7697147791233819
97,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,3,13,-7.5082378716081895,1505.3764258555134,505,539,263,sift,3.5275650024414062,False,560.0244750976562,0.0,2.3633964940392627
98,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,3,14,1.4124581915240335,1331.4716981132076,505,530,265,sift,3.3420627117156982,False,513.1051635742188,0.0,0.9991934138140176
99,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,3,15,-118.39283623264159,1277.700680272109,505,256,147,sift,3.373978853225708,False,646.7571411132812,2.312138728323699,2.4318789535172485
100,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,3,16,-0.6202408420618866,1402.5625,505,325,208,sift,6.156536340713501,False,355.707275390625,0.9803921568627451,0.999226083152698
101,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,3,17,-145.51030036359788,1529.5625,505,366,208,sift,3.276238441467285,False,492.80572509765625,0.5524861878453038,0.8469244442845133
102,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,3,18,22.80638479864791,1426.238683127572,539,530,243,sift,3.475703716278076,False,628.7982177734375,0.0,1.4031831781927615
103,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,3,19,75.79882251529271,1233.8137931034482,539,256,145,sift,3.247372627258301,False,469.5397033691406,0.0,0.8927565697723048
104,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,3,20,80.09369040140898,1486.9842105263158,539,325,190,sift,6.238371849060059,False,661.4539184570312,0.0,2.2258002456677652
105,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,3,21,-163.53699851909738,1492.6359223300972,539,366,206,sift,3.263218879699707,False,419.4349365234375,0.0,0.7499776278071371
106,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,3,22,12.958527089495169,1252.5833333333333,530,256,156,sift,3.29119873046875,False,402.4532165527344,0.0,0.9972896610063184
107,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,3,23,-2.43380053937903,1418.010101010101,530,325,198,sift,6.174488306045532,False,540.5234375,0.0,1.0008527213961418
108,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,3,24,96.87497480487482,1487.663594470046,530,366,217,sift,3.1924612522125244,False,390.5962219238281,0.0,0.12819228056481585
109,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,3,25,-15.414241755549222,1507.0555555555557,256,325,162,sift,6.0797438621521,False,385.95611572265625,1.6129032258064515,0.9966504330109419
110,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,3,26,83.39073176844519,1511.2789115646258,256,366,147,sift,3.305161237716675,False,485.14654541015625,0.0,1.2610333729536927
111,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,3,27,-162.85729742186984,1598.3275862068965,325,366,174,sift,4.352954864501953,False,475.24200439453125,0.0,0.20495543360068802
112,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,4,0,41.505863493472965,1406.9669421487604,528,492,242,sift,7.134881973266602,False,492.1925354003906,1.153846153846154,1.0007269841484097
113,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,4,1,-6.001485823035776,1467.1829268292684,492,505,246,sift,4.399235725402832,False,451.16217041015625,0.0,1.0012220123383395
114,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,4,2,-2.02325792814966,1473.0152671755725,492,539,262,sift,4.434140920639038,False,463.8751525878906,0.0,0.9974025095185624
115,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,4,3,-4.21643579190377,1396.7543859649122,492,530,228,sift,4.457135200500488,False,483.7078857421875,0.0,0.9986793866967979
116,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,4,4,-8.615060752804425,1486.0,256,492,183,sift,6.187399625778198,False,549.0840454101562,1.0,1.0029135220455623
117,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,4,5,-6.563433948685553,1451.2421052631578,492,325,190,sift,7.73830771446228,False,532.4185180664062,0.0,0.9978204542090592
118,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,4,6,-89.09196260060385,1374.9452736318408,366,492,201,sift,6.306591033935547,False,727.997802734375,0.0,0.9966701754937026
119,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,4,7,35.6510994635666,1368.9961240310076,528,505,258,sift,4.403226852416992,False,371.57269287109375,1.1278195488721803,0.9970987289074392
120,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,4,8,-25.856036933158467,1472.2972972972973,528,539,259,sift,4.501440048217773,False,486.37744140625,0.0,1.2548265210886136
121,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,4,9,36.93802242983798,1275.2517985611512,528,530,278,sift,4.4591100215911865,False,450.41552734375,0.0,0.9953163600846402
122,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,4,10,-50.11922675695162,1362.7423312883436,256,528,163,sift,6.195398807525635,False,439.5217590332031,0.4608294930875576,1.0050389739384598
123,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,4,11,35.01101205316895,1403.579207920792,528,325,202,sift,7.071146726608276,False,455.63140869140625,0.0,1.002426271169111
124,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,4,12,109.3266984445233,1409.675799086758,528,366,219,sift,4.307443857192993,False,463.11749267578125,0.0,0.7697147791233819
125,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,4,13,-7.5082378716081895,1505.3764258555134,505,539,263,sift,3.4926581382751465,False,560.0244750976562,0.0,2.3633964940392627
126,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,4,14,1.7224785183591578,1331.4716981132076,505,530,265,sift,3.3490095138549805,False,500.1521301269531,0.0,1.0049296429874732
127,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,4,15,14.220730585499512,1277.700680272109,505,256,147,sift,3.2223825454711914,False,283.2859191894531,5.921052631578947,0.9984501834842844
128,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,4,16,-0.6096184077529747,1402.5625,505,325,208,sift,6.085723876953125,False,370.281494140625,0.9216589861751152,0.9990677719160342
129,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,4,17,-145.51030036359788,1529.5625,505,366,208,sift,3.2812254428863525,False,492.80572509765625,0.5524861878453038,0.8469244442845133
130,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,4,18,-2.3138948058618545,1426.238683127572,539,530,243,sift,3.390932083129883,False,515.1660766601562,0.0,0.9967718953701954
131,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,4,19,75.79882251529271,1233.8137931034482,539,256,145,sift,3.2722506523132324,False,469.5397033691406,0.0,0.8927565697723048
132,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,4,20,80.09369040140898,1486.9842105263158,539,325,190,sift,6.268290042877197,False,661.4539184570312,0.0,2.2258002456677652
133,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,4,21,-163.53699851909738,1492.6359223300972,539,366,206,sift,3.271272659301758,False,419.4349365234375,0.0,0.7499776278071371
134,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,4,22,13.310266977048519,1252.5833333333333,530,256,156,sift,3.2582509517669678,False,394.89923095703125,0.0,0.9954387732289123
135,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,4,23,-2.4139602227313364,1418.010101010101,530,325,198,sift,6.1306586265563965,False,573.3783569335938,0.0,1.0002950418854726
136,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,4,24,96.87497480487482,1487.663594470046,530,366,217,sift,3.1724674701690674,False,383.0867614746094,0.0,0.12819228056481585
137,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,4,25,-15.420904624280615,1507.0555555555557,256,325,162,sift,6.051816463470459,False,343.8576965332031,2.312138728323699,0.9992087960008783
138,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,4,26,83.39073176844519,1511.2789115646258,256,366,147,sift,3.3167030811309814,False,485.14654541015625,0.0,1.2610333729536927
139,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,4,27,-162.85729742186984,1598.3275862068965,325,366,174,sift,4.262600660324097,False,475.24200439453125,0.0,0.20495543360068802
140,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,5,0,41.505863493472965,1406.9669421487604,528,492,242,sift,7.152872085571289,False,492.1925354003906,1.153846153846154,1.0007269841484094
141,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,5,1,-6.212474996666998,1467.1829268292684,492,505,246,sift,4.5419111251831055,False,434.0630798339844,0.40650406504065045,0.9999327294578414
142,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,5,2,-2.02325792814966,1473.0152671755725,492,539,262,sift,4.574804306030273,False,463.8751525878906,0.0,0.9974025095185624
143,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,5,3,-4.33465478494148,1396.7543859649122,492,530,228,sift,4.400230884552002,False,477.1020812988281,0.0,0.9971526400527603
144,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,5,4,-8.49392465547389,1486.0,256,492,183,sift,7.836049318313599,False,547.3677368164062,0.0,1.0033122279011017
145,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,5,5,-6.385192531990328,1451.2421052631578,492,325,190,sift,7.936777114868164,False,500.1907043457031,0.0,0.9990245795516463
146,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,5,6,-89.05252057589851,1374.9452736318408,366,492,201,sift,6.399885654449463,False,740.6626586914062,0.0,0.9985483621712553
147,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,5,7,35.65890275727938,1368.9961240310076,528,505,258,sift,4.6944475173950195,False,403.5406799316406,0.0,0.9967395581794505
148,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,5,8,-25.856036933158467,1472.2972972972973,528,539,259,sift,4.614698171615601,False,486.37744140625,0.0,1.2548265210886136
149,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,5,9,36.970950884261825,1275.2517985611512,528,530,278,sift,4.621606826782227,False,483.4241027832031,0.0,0.9961311801243483
150,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,5,10,-50.088030536298064,1362.7423312883436,256,528,163,sift,6.470694541931152,False,483.58758544921875,0.0,1.005277539881909
151,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,5,11,34.8780618002235,1403.579207920792,528,325,202,sift,7.40323805809021,False,431.3971252441406,0.0,0.9989430029301676
152,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,5,12,109.3266984445233,1409.675799086758,528,366,219,sift,4.462010622024536,False,463.11749267578125,0.0,0.7697147791233819
153,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,5,13,-7.5082378716081895,1505.3764258555134,505,539,263,sift,3.616384267807007,False,560.0244750976562,0.0,2.3633964940392627
154,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,5,14,1.4910421207944873,1331.4716981132076,505,530,265,sift,3.3430838584899902,False,473.93707275390625,0.0,0.9994155260505616
155,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,5,15,14.229171328747631,1277.700680272109,505,256,147,sift,3.3251090049743652,False,304.9757385253906,3.4013605442176873,0.9974903058272729
156,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,5,16,-0.6281787569379123,1402.5625,505,325,208,sift,7.006211280822754,False,385.52044677734375,1.3333333333333335,0.9992202397686692
157,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,5,17,-145.51030036359788,1529.5625,505,366,208,sift,3.7330150604248047,False,492.80572509765625,0.5524861878453038,0.8469244442845133
158,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,5,18,-2.296774128991598,1426.238683127572,539,530,243,sift,3.951434850692749,False,523.30908203125,0.0,0.9945741708221649
159,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,5,19,75.79882251529271,1233.8137931034482,539,256,145,sift,3.29618501663208,False,469.5397033691406,0.0,0.8927565697723048
160,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,5,20,80.09369040140898,1486.9842105263158,539,325,190,sift,6.23632025718689,False,661.4539184570312,0.0,2.2258002456677652
161,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,5,21,-163.53699851909738,1492.6359223300972,539,366,206,sift,3.237344264984131,False,419.4349365234375,0.0,0.7499776278071371
162,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,5,22,13.264198079272813,1252.5833333333333,530,256,156,sift,3.255354166030884,False,390.6106262207031,0.0,0.9961829441249863
163,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,5,23,-2.343471303022564,1418.010101010101,530,325,198,sift,6.139528512954712,False,548.0762939453125,0.48543689320388345,1.001844422457269
164,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,5,24,169.33898766894634,1487.663594470046,530,366,217,sift,3.1904780864715576,False,394.79119873046875,1.2658227848101267,0.3658881585001292
165,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,5,25,-15.313469659766376,1507.0555555555557,256,325,162,sift,6.036818981170654,False,422.247314453125,1.098901098901099,0.99959429723496
166,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,5,26,83.39073176844519,1511.2789115646258,256,366,147,sift,3.2772040367126465,False,485.14654541015625,0.0,1.2610333729536927
167,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,5,27,106.6484864099393,1598.3275862068965,325,366,174,sift,4.193838596343994,False,353.6258544921875,0.0,0.053994814042149133
168,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,6,0,41.66334466530101,1406.9669421487604,528,492,242,sift,7.125891208648682,False,507.6947937011719,0.7782101167315175,0.9971894930237741
