,FileNames,ransacReprojThreshold,combinations,calculated_theta(degrees),average_distance,original_num_features,rotated_num_features,num_good_matches,detector_type,elapsed_time(s),successful_merge,distance_from_feature_after_merge,percentage_outliers,calculated_scale
254,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,9,2,-1.919625894272604,1400.5060240963855,658,708,332,sift,5.649860620498657,False,484.26055908203125,0.0,0.9992982970965577
255,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,9,3,-4.467174846503244,1410.5531135531135,658,657,273,sift,6.060880184173584,False,535.21240234375,0.0,1.0016520505921795
256,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,9,4,-8.87275024890276,1517.217741935484,334,658,248,sift,7.5299389362335205,False,552.3079833984375,0.6269592476489028,1.0031008956551761
257,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,9,5,-6.351200827757794,1408.5647058823529,658,460,255,sift,8.564211130142212,False,531.6531372070312,0.0,0.9993933649555433
258,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,9,6,-89.23782191662805,1447.3948339483395,470,658,271,sift,6.7521812915802,False,691.2960205078125,0.0,0.9961134924417576
259,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,9,7,35.81624240752453,1321.8079470198675,567,694,302,sift,4.904347896575928,False,426.1482849121094,0.2777777777777778,0.9999932255398698
260,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,9,8,82.466542905883,1442.135646687697,567,708,317,sift,4.531926393508911,False,523.3863525390625,0.0,0.23862107413535374
261,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,9,9,36.608520842927135,1302.787456445993,567,657,287,sift,4.711835145950317,False,435.8477783203125,0.0,1.0005964016369147
262,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,9,10,-49.97221904226634,1368.0747663551401,334,567,214,sift,6.511369943618774,False,490.4812316894531,0.0,1.0026744800597136
263,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,9,11,35.79258755544061,1369.8152610441766,567,460,249,sift,7.396238088607788,False,463.80029296875,0.7017543859649122,0.9941755142719468
264,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,9,12,150.03969649172487,1405.00790513834,567,470,253,sift,4.702818870544434,False,552.3056640625,0.0,1.064079298243632
265,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,9,13,-65.85857480127144,1445.7146739130435,694,708,368,sift,3.513723611831665,False,454.81787109375,0.0,0.5146024026188981
266,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,9,14,1.4707965089161883,1317.0917159763314,694,657,338,sift,3.5787947177886963,False,517.4635620117188,0.0,1.0021182385746574
267,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,9,15,14.589298313141947,1186.1256281407036,694,334,199,sift,3.7029812335968018,False,334.28997802734375,0.9708737864077669,0.9990308524599144
268,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,9,16,-0.6015354410938643,1303.3607142857143,694,460,280,sift,7.073688745498657,False,384.19110107421875,0.0,1.0000253341724594
269,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,9,17,112.24420321329522,1403.1904761904761,694,470,273,sift,4.669299364089966,False,467.2305603027344,0.0,1.0105345072371787
270,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,9,18,-2.6454305264567632,1363.9932432432433,708,657,296,sift,3.608114719390869,False,518.3722534179688,0.0,1.000432425295276
271,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,9,19,102.51694248320408,1294.1884816753927,708,334,191,sift,3.5249452590942383,False,464.25787353515625,0.0,1.0311643022463286
272,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,9,20,82.82881095507989,1433.0806451612902,708,460,248,sift,6.656529903411865,False,496.4375,1.2903225806451613,1.0430789188078944
273,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,9,21,-179.13449746478648,1360.7340823970037,708,470,267,sift,3.5985910892486572,False,452.3846740722656,0.0,0.9232617907063302
274,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,9,22,13.155073662779664,1176.4717948717948,657,334,195,sift,3.4531967639923096,False,413.61480712890625,0.0,0.9999773106602399
275,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,9,23,-1.942188383997933,1376.8803088803088,657,460,259,sift,6.547530174255371,False,553.7052001953125,0.6896551724137931,0.9968334160210649
276,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,9,24,149.47861351101534,1445.0503875968993,657,470,258,sift,3.6447231769561768,False,586.8317260742188,0.0,1.0425884693109748
277,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,9,25,-15.172659440565676,1329.816037735849,334,460,212,sift,6.57055139541626,False,398.8554992675781,0.78125,1.0013644545409428
278,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,9,26,81.09212336567636,1459.6858638743456,334,470,191,sift,3.458164691925049,False,432.13037109375,0.0,1.008345190396071
279,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,9,27,96.24205354987963,1375.556074766355,460,470,214,sift,4.604562520980835,False,456.612548828125,0.0,1.0126745889747253
280,2RobotsFull_R2_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,10,0,-49.374629135585316,1521.0655172413792,567,658,290,sift,7.569622993469238,False,661.3679809570312,0.0,1.0535071021896194
281,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,10,1,-5.724438739985394,1376.08038585209,658,694,311,sift,6.362054109573364,False,503.6283264160156,0.5934718100890208,0.9974960879254077
282,2RobotsFull_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,10,2,-1.9196258942725961,1400.5060240963855,658,708,332,sift,5.537630319595337,False,484.26055908203125,0.0,0.999298297096558
283,2RobotsFull_R1_res0.05.pgm_FuulPath_res0.05.pgm,10,3,-4.4920970206705615,1410.5531135531135,658,657,273,sift,4.8700315952301025,False,548.038818359375,0.0,1.0012198824059322
284,Block_R1_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,10,4,-8.87275024890277,1517.217741935484,334,658,248,sift,6.479848623275757,False,552.3079833984375,0.6269592476489028,1.0031008956551766
285,2RobotsFull_R1_res0.05.pgm_Block_R2_res0.05.pgm,10,5,-6.475438519995087,1408.5647058823529,658,460,255,sift,7.465770959854126,False,513.0230712890625,0.0,0.9976422906273438
286,SouthWing_res0.05.pgm_2RobotsFull_R1_res0.05.pgm,10,6,-89.23782191662805,1447.3948339483395,470,658,271,sift,7.083292722702026,False,691.2960205078125,0.0,0.9961134924417576
287,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R1_res0.05.pgm,10,7,35.67918125677786,1321.8079470198675,567,694,302,sift,4.946471214294434,False,417.45501708984375,0.819672131147541,0.9990559456448281
288,2RobotsFull_R2_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,10,8,82.466542905883,1442.135646687697,567,708,317,sift,4.57881236076355,False,523.3863525390625,0.0,0.23862107413535374
289,2RobotsFull_R2_res0.05.pgm_FuulPath_res0.05.pgm,10,9,36.939550724611145,1302.787456445993,567,657,287,sift,4.766383171081543,False,474.3363952636719,0.0,1.0000256177023155
290,Block_R1_res0.05.pgm_2RobotsFull_R2_res0.05.pgm,10,10,-49.93880366340286,1368.0747663551401,334,567,214,sift,6.649317741394043,False,488.6561279296875,0.0,1.0016648667662418
291,2RobotsFull_R2_res0.05.pgm_Block_R2_res0.05.pgm,10,11,35.757851263845204,1369.8152610441766,567,460,249,sift,7.507219314575195,False,425.0303039550781,1.0204081632653061,0.9945823652059786
292,2RobotsFull_R2_res0.05.pgm_SouthWing_res0.05.pgm,10,12,150.03969649172487,1405.00790513834,567,470,253,sift,4.959346771240234,False,552.3056640625,0.0,1.064079298243632
293,MiniOverlap_R1_res0.05.pgm_MiniOverlap_R2_res0.05.pgm,10,13,-65.85857480127144,1445.7146739130435,694,708,368,sift,3.5287628173828125,False,454.81787109375,0.0,0.5146024026188981
294,MiniOverlap_R1_res0.05.pgm_FuulPath_res0.05.pgm,10,14,1.3921494195371567,1317.0917159763314,694,657,338,sift,3.604825258255005,False,502.4950866699219,0.0,1.0037908812152996
295,MiniOverlap_R1_res0.05.pgm_Block_R1_res0.05.pgm,10,15,14.615914159578185,1186.1256281407036,694,334,199,sift,3.746852159500122,False,329.0067443847656,0.9569377990430622,0.9978737415030688
296,MiniOverlap_R1_res0.05.pgm_Block_R2_res0.05.pgm,10,16,-0.6067829234638771,1303.3607142857143,694,460,280,sift,6.51941442489624,False,355.2001647949219,1.0273972602739725,0.9995978276262675
297,MiniOverlap_R1_res0.05.pgm_SouthWing_res0.05.pgm,10,17,113.65358184428443,1403.1904761904761,694,470,273,sift,3.631324529647827,False,459.4304504394531,0.0,1.0204776400229782
298,MiniOverlap_R2_res0.05.pgm_FuulPath_res0.05.pgm,10,18,-2.5595651886538158,1363.9932432432433,708,657,296,sift,3.670654296875,False,537.8447265625,0.0,1.0015918676771294
299,MiniOverlap_R2_res0.05.pgm_Block_R1_res0.05.pgm,10,19,102.51694248320408,1294.1884816753927,708,334,191,sift,3.5568220615386963,False,464.25787353515625,0.0,1.0311643022463286
300,MiniOverlap_R2_res0.05.pgm_Block_R2_res0.05.pgm,10,20,82.82881095507989,1433.0806451612902,708,460,248,sift,6.603016376495361,False,496.4375,1.2903225806451613,1.0430789188078944
301,MiniOverlap_R2_res0.05.pgm_SouthWing_res0.05.pgm,10,21,-178.53359207422866,1360.7340823970037,708,470,267,sift,3.734879970550537,False,471.2514343261719,0.0,1.0259192481953432
302,FuulPath_res0.05.pgm_Block_R1_res0.05.pgm,10,22,13.155073662779664,1176.4717948717948,657,334,195,sift,3.9927139282226562,False,413.61480712890625,0.0,0.9999773106602399
303,FuulPath_res0.05.pgm_Block_R2_res0.05.pgm,10,23,-1.9064701393889847,1376.8803088803088,657,460,259,sift,7.9814229011535645,False,518.5950927734375,0.7092198581560284,0.9984711656541733
304,FuulPath_res0.05.pgm_SouthWing_res0.05.pgm,10,24,91.01465549353958,1445.0503875968993,657,470,258,sift,4.596713542938232,False,759.448974609375,0.0,0.992885399958333
305,Block_R1_res0.05.pgm_Block_R2_res0.05.pgm,10,25,-15.201264656817512,1329.816037735849,334,460,212,sift,8.06941270828247,False,373.6234436035156,1.639344262295082,1.0018225631710935
306,Block_R1_res0.05.pgm_SouthWing_res0.05.pgm,10,26,82.64072708839763,1459.6858638743456,334,470,191,sift,4.293370008468628,False,468.7198181152344,0.0,1.0095634291047773
307,Block_R2_res0.05.pgm_SouthWing_res0.05.pgm,10,27,96.24205354987963,1375.556074766355,460,470,214,sift,5.120090484619141,False,456.612548828125,0.0,1.0126745889747253
